@relation trainingSet

@attribute url {true,false}
@attribute 'URL Relevance' {false}
@attribute NumberOfRetweets numeric
@attribute Hashtag {Yes,No}
@attribute Mention {No,Yes}
@attribute 'Max Retweets' {false}
@attribute PercentMatch numeric
@attribute Tweets:Followers numeric
@attribute Followers numeric
@attribute Relevant {false}

@data
true,false,0,No,Yes,false,0,37.020833,48,false
true,false,0,No,Yes,false,0,6.116788,411,false
true,false,0,No,Yes,false,0,0.121622,296,false
true,false,0,No,No,false,0,14.404858,247,false
true,false,0,No,No,false,0,125.400966,207,false
true,false,0,No,No,false,0,23.307087,127,false
true,false,0,Yes,No,false,0,2.64581,895,false
true,false,0,No,No,false,0,4.285714,168,false
true,false,0,No,No,false,0,1.142651,694,false
true,false,0,No,No,false,0,8.572,2000,false
true,false,0,No,No,false,0,6.894472,199,false
true,false,0,No,Yes,false,0,12.944019,1697,false
true,false,0,No,No,false,0,97.571429,119,false
true,false,0,No,No,false,0,55.2,40,false
true,false,0,No,No,false,0,8527,3,false
true,false,0,No,No,false,0,2000.277778,18,false
true,false,0,Yes,Yes,false,0,0.394592,3809,false
true,false,0,Yes,No,false,0,18437,1,false
true,false,0,No,No,false,0,29.619778,3064,false
true,false,0,Yes,No,false,0,21.376636,2063,false
true,false,0,No,No,false,0,6.160286,1959,false
true,false,0,No,No,false,0,69.62181,431,false
true,false,0,No,No,false,0,2.998299,1176,false
true,false,0,No,Yes,false,0,9.788973,526,false
true,false,0,No,No,false,0,13.715564,1118,false
true,false,0,No,No,false,0,19.016575,1448,false
true,false,0,No,No,false,0,1.773381,278,false
true,false,0,No,Yes,false,0,12.637681,138,false
true,false,0,No,Yes,false,0,0.047297,148,false
true,false,0,No,No,false,0,12.208333,288,false
true,false,0,No,No,false,0,14.107639,288,false
true,false,0,No,No,false,0,2735.5,12,false
true,false,0,Yes,No,false,0,61.076923,13,false
true,false,0,No,Yes,false,0,4.495529,1901,false
true,false,0,No,Yes,false,0,9.3,10,false
true,false,0,No,No,false,0,524.378378,37,false
true,false,0,No,No,false,0,1991.449275,69,false
false,false,0,No,No,false,0,20.451136,880,false
false,false,0,No,No,false,0,24.459375,320,false
false,false,0,No,No,false,0,83.789063,128,false
false,false,0,No,Yes,false,0,7.490033,602,false
false,false,0,No,No,false,0,128.27013,385,false
false,false,0,No,No,false,0,24.110368,299,false
false,false,0,No,No,false,0,30.106383,141,false
false,false,0,No,Yes,false,0,2.811828,558,false
false,false,0,No,No,false,0,9.725265,1132,false
false,false,0,No,No,false,0,0.030612,98,false
false,false,0,No,No,false,0,12.57619,210,false
false,false,0,No,Yes,false,0,34.357143,42,false
false,false,0,No,Yes,false,0,23.480565,283,false
false,false,0,No,No,false,0,81.929766,299,false
false,false,0,Yes,No,false,0,24.020408,147,false
false,false,0,No,Yes,false,0,68.061224,98,false
false,false,0,No,No,false,0,7.485523,449,false
false,false,0,Yes,No,false,0,0.7241,917,false
false,false,0,No,No,false,0,179.365314,271,false
false,false,0,No,Yes,false,0,19.21729,428,false
false,false,0,No,No,false,0,49.634021,194,false
false,false,0,No,No,false,0,25.504132,121,false
false,false,0,No,Yes,false,0,25.55023,1085,false
false,false,0,Yes,No,false,0,45.160714,280,false
false,false,0,No,No,false,0,25.386578,1058,false
false,false,0,No,No,false,0,27.053165,395,false
false,false,0,No,No,false,0,29.869565,115,false
false,false,0,No,Yes,false,0,21.544186,215,false
false,false,0,No,No,false,0,15.571429,77,false
false,false,0,No,No,false,0,56.670185,758,false
false,false,0,No,No,false,0,4.535244,1291,false
false,false,0,No,No,false,0,30.792208,77,false
false,false,0,No,No,false,0,10.712121,132,false
false,false,0,No,No,false,0,70.010526,190,false
false,false,0,Yes,No,false,0,2.724324,370,false
false,false,0,No,Yes,false,0,0.888889,63,false
false,false,0,No,Yes,false,0,52.018987,158,false
false,false,0,No,No,false,0,2.779456,331,false
false,false,0,Yes,No,false,0,72.485507,552,false
false,false,0,No,Yes,false,0,38.58256,539,false
false,false,0,No,Yes,false,0,6.369684,917,false
false,false,0,Yes,No,false,0,7.547692,325,false
false,false,0,No,No,false,0,6.51049,572,false
false,false,0,Yes,No,false,0,6.964238,755,false
false,false,0,No,Yes,false,0,35.492823,209,false
false,false,0,No,No,false,0,0.645378,4619,false
false,false,0,No,No,false,0,36.4,200,false
false,false,0,No,No,false,0,34.902655,452,false
false,false,0,No,No,false,0,12.326316,475,false
false,false,0,Yes,No,false,0,23.560976,123,false
false,false,0,No,Yes,false,0,11.446352,233,false
false,false,0,No,No,false,0,3.632353,136,false
false,false,0,No,Yes,false,0,1.422078,154,false
false,false,0,No,No,false,0,73.584989,453,false
false,false,0,No,Yes,false,0,96.701754,114,false
false,false,0,No,Yes,false,0,3.6,15,false
false,false,0,No,No,false,0,35.906344,331,false
false,false,0,No,No,false,0,21.947522,343,false
false,false,0,No,Yes,false,0,3.06,100,false
false,false,0,No,Yes,false,0,5.055118,127,false
false,false,0,No,No,false,0,9.618321,131,false
false,false,0,No,No,false,0,8.811791,441,false
false,false,0,No,No,false,0,5.321285,498,false
false,false,0,No,No,false,0,116.80198,101,false
false,false,0,No,No,false,0,27.985185,135,false
false,false,0,No,No,false,0,1.504854,103,false
false,false,0,No,Yes,false,0,7.094017,117,false
false,false,0,No,No,false,0,8.909091,550,false
false,false,0,No,Yes,false,0,31.753927,191,false
false,false,0,No,No,false,0,38.29927,137,false
false,false,0,No,Yes,false,0,10.829114,158,false
false,false,0,No,No,false,0,9.465409,159,false
false,false,0,No,Yes,false,0,0.157175,1756,false
false,false,0,Yes,No,false,0,106.582609,115,false
false,false,0,No,Yes,false,0,321.333333,135,false
false,false,0,Yes,No,false,0,83.995305,213,false
false,false,0,No,Yes,false,0,14.615578,796,false
false,false,0,No,No,false,0,9.509202,163,false
false,false,0,No,No,false,0,67.96,100,false
false,false,0,No,Yes,false,0,168.820408,245,false
false,false,0,No,No,false,0,3.949367,79,false
false,false,0,No,Yes,false,0,38.925234,107,false
false,false,0,No,Yes,false,0,4.503876,1032,false
false,false,0,No,No,false,0,7.154562,537,false
false,false,0,No,No,false,0,10.542857,105,false
false,false,0,No,No,false,0,18.479876,323,false
false,false,0,No,No,false,0,10.536932,352,false
false,false,0,No,No,false,0,51.183007,153,false
false,false,0,No,No,false,0,0.713636,220,false
false,false,0,No,No,false,0,62.939597,149,false
false,false,0,No,Yes,false,0,8.876543,405,false
false,false,0,No,No,false,0,63.704152,578,false
false,false,0,No,No,false,0,23.298805,502,false
false,false,0,No,Yes,false,0,65.027174,368,false
false,false,0,Yes,No,false,0,34.552239,67,false
false,false,0,No,No,false,0,4.568664,1085,false
false,false,0,No,Yes,false,0,9.214286,14,false
false,false,0,Yes,No,false,0,5.4,130,false
false,false,0,No,Yes,false,0,13.012712,236,false
false,false,0,No,Yes,false,0,2.505618,267,false
false,false,0,No,Yes,false,0,2.790698,172,false
false,false,0,Yes,No,false,0,0.857143,7,false
false,false,0,No,No,false,0,104.749403,419,false
false,false,0,No,Yes,false,0,51.195142,1194,false
false,false,0,No,No,false,0,49.889632,598,false
false,false,0,No,No,false,0,3.88172,93,false
false,false,0,No,No,false,0,52.16185,346,false
false,false,0,No,Yes,false,0,19.012245,245,false
false,false,0,No,Yes,false,0,5.678019,323,false
false,false,0,No,No,false,0,12.924272,515,false
false,false,0,No,Yes,false,0,0.742424,66,false
false,false,0,No,No,false,0,180.972187,791,false
false,false,0,No,No,false,0,48.077193,285,false
false,false,0,No,No,false,0,213.383234,167,false
false,false,0,No,Yes,false,0,37.266667,135,false
false,false,0,No,Yes,false,0,21.104167,288,false
false,false,0,No,Yes,false,0,17.228261,276,false
false,false,0,No,No,false,0,10.647426,641,false
false,false,0,Yes,Yes,false,0,12.406897,435,false
false,false,0,No,No,false,0,4.723077,130,false
false,false,0,No,Yes,false,0,93.859649,171,false
false,false,0,No,No,false,0,155.556962,316,false
false,false,0,No,No,false,0,12.48,75,false
false,false,0,No,Yes,false,0,2.009615,104,false
false,false,0,Yes,No,false,0,16.264558,1992,false
false,false,0,No,No,false,0,25.540107,187,false
false,false,0,No,Yes,false,0,170.537736,424,false
false,false,0,No,Yes,false,0,34.167102,383,false
false,false,0,No,No,false,0,18.995025,402,false
false,false,0,Yes,No,false,0,20.41821,648,false
false,false,0,No,Yes,false,0,4.142051,1950,false
false,false,0,No,No,false,0,1.005903,17958,false
false,false,0,No,No,false,0,0.888889,117,false
false,false,0,No,Yes,false,0,179.663386,508,false
false,false,0,No,No,false,0,34.178295,258,false
false,false,0,No,Yes,false,0,7.138542,2483,false
false,false,0,Yes,No,false,0,30.972973,37,false
false,false,0,No,No,false,0,4.946903,226,false
false,false,0,Yes,No,false,0,16.519802,202,false
false,false,0,No,No,false,0,37.265487,113,false
false,false,0,No,Yes,false,0,26.526515,264,false
false,false,0,No,No,false,0,Infinity,0,false
false,false,0,No,No,false,0,1.408163,49,false
false,false,0,No,Yes,false,0,5.694737,95,false
false,false,0,Yes,Yes,false,0,3.664122,262,false
false,false,0,No,Yes,false,0,20.153061,196,false
false,false,0,No,No,false,0,41.93662,1278,false
false,false,0,No,No,false,0,14.407576,660,false
false,false,0,No,Yes,false,0,182.5,92,false
false,false,0,No,Yes,false,0,135.574713,87,false
false,false,0,No,Yes,false,0,121.437722,281,false
false,false,0,No,No,false,0,1.701754,57,false
false,false,0,No,Yes,false,0,10.549801,1255,false
false,false,0,No,Yes,false,0,40.54375,160,false
false,false,0,No,No,false,0,8.947826,115,false
false,false,0,Yes,No,false,0,20.543933,239,false
false,false,0,No,No,false,0,42.756098,287,false
false,false,0,No,Yes,false,0,98.54386,114,false
false,false,0,No,No,false,0,1.434615,260,false
false,false,0,No,No,false,8,8.871605,405,false
false,false,0,No,No,false,0,4.676209,1572,false
false,false,0,No,No,false,0,2.841142,1366,false
false,false,0,No,Yes,false,0,13.167984,506,false
false,false,0,No,No,false,0,14.897196,107,false
false,false,0,No,No,false,0,42.873188,276,false
false,false,0,No,No,false,0,3.893617,47,false
false,false,0,No,No,false,0,180.205078,512,false
false,false,0,No,No,false,0,43.900826,968,false
false,false,0,No,No,false,0,11.63234,1175,false
false,false,0,No,No,false,0,201.571429,14,false
false,false,0,No,No,false,0,10.871212,132,false
false,false,0,No,No,false,0,1.36747,166,false
false,false,0,No,No,false,0,2.680851,235,false
false,false,0,No,No,false,0,19.239437,71,false
false,false,0,Yes,No,false,0,7.409781,593,false
false,false,0,No,No,false,0,249,147,false
false,false,0,No,No,false,0,215.75,8,false
false,false,0,No,No,false,0,5526.672727,55,false
false,false,0,No,Yes,false,0,104.138528,1155,false
false,false,0,No,No,false,0,39.444043,277,false
false,false,0,No,No,false,0,7.128571,560,false
false,false,0,No,No,false,0,48.680556,72,false
false,false,0,No,No,false,0,2.623216,1051,false
false,false,0,No,No,false,0,0.235294,17,false
false,false,0,No,Yes,false,0,49.965149,1406,false
false,false,0,No,No,false,0,577.25,16,false
false,false,0,No,No,false,0,7.076087,184,false
false,false,0,No,No,false,0,5.660194,103,false
false,false,0,Yes,No,false,0,24.261538,65,false
false,false,0,Yes,Yes,false,0,28.328467,137,false
false,false,0,No,Yes,false,0,5.859259,135,false
false,false,0,No,No,false,0,10.459916,237,false
false,false,0,No,No,false,0,915.111111,63,false
false,false,0,No,No,false,0,74.794603,667,false
false,false,0,No,No,false,0,1.783333,120,false
false,false,0,No,No,false,0,148.021739,92,false
false,false,0,No,No,false,0,0.120112,358,false
false,false,0,No,Yes,false,0,21.981343,268,false
false,false,0,No,No,false,0,869,19,false
false,false,0,No,No,false,0,0.063492,504,false
false,false,0,No,No,false,0,56.468254,126,false
false,false,0,No,No,false,0,27.201493,268,false
false,false,0,No,No,false,0,12.710145,414,false
false,false,0,No,No,false,0,20.603427,2451,false
false,false,0,No,No,false,0,30.057402,331,false
false,false,0,No,Yes,false,0,34.472803,239,false
true,false,0,Yes,Yes,false,0,14.888403,914,false
true,false,0,No,No,false,0,1.646766,201,false
true,false,0,No,No,false,0,Infinity,0,false
true,false,0,No,No,false,0,5.843972,141,false
true,false,0,No,No,false,0,36.503546,141,false
true,false,0,No,No,false,0,251.55,40,false
true,false,0,Yes,No,false,0,33.044339,1263,false
true,false,0,No,No,false,0,6.597403,154,false
true,false,0,Yes,No,false,0,0.912899,1504,false
true,false,0,No,No,false,0,104.851064,47,false
true,false,0,No,No,false,0,109,45,false
true,false,0,No,No,false,0,653.033333,30,false
true,false,0,No,No,false,0,2.869565,46,false
true,false,0,Yes,No,false,0,103.494983,299,false
true,false,0,No,No,false,0,22.707031,1792,false
true,false,0,No,No,false,0,39.105,2000,false
true,false,0,No,No,false,0,1406.55,20,false
true,false,0,No,No,false,0,416.567944,287,false
true,false,0,Yes,No,false,0,4.756757,407,false
true,false,0,Yes,No,false,0,4.53762,731,false
false,false,0,Yes,No,false,0,1.671123,374,false
false,false,0,No,Yes,false,0,30.02787,1507,false
false,false,0,No,No,false,0,72.705521,163,false
false,false,0,No,No,false,0,4.362532,1564,false
false,false,0,No,No,false,0,5.447761,402,false
false,false,0,No,Yes,false,0,1.708455,343,false
false,false,0,Yes,No,false,0,10.400093,2162,false
false,false,0,No,Yes,false,0,5.288,125,false
false,false,0,No,Yes,false,0,17.699074,216,false
false,false,0,Yes,Yes,false,22.222222,2.222566,647,false
false,false,0,No,Yes,false,0,1.196532,173,false
false,false,0,No,No,false,0,17.465241,187,false
false,false,0,No,No,false,0,158.540541,333,false
false,false,0,No,No,false,0,41.550725,69,false
false,false,0,No,Yes,false,0,7.643046,1510,false
false,false,0,No,No,false,0,6.020408,196,false
false,false,0,No,No,false,0,15.135135,37,false
false,false,0,No,No,false,0,13.552083,192,false
false,false,0,No,No,false,0,359.616071,112,false
false,false,0,No,No,false,0,55.668281,826,false
false,false,0,No,No,false,0,7.730018,563,false
false,false,0,No,No,false,0,4.302632,76,false
false,false,0,No,No,false,0,10.305356,1251,false
false,false,0,No,No,false,0,65.792746,386,false
false,false,0,No,Yes,false,0,19,18,false
false,false,0,Yes,No,false,0,16.349398,83,false
false,false,0,No,No,false,0,73.2,70,false
false,false,0,No,No,false,0,Infinity,0,false
false,false,0,No,No,false,0,156.97973,148,false
false,false,0,No,No,false,0,16.998031,508,false
false,false,0,No,No,false,0,58.865497,342,false
false,false,0,No,Yes,false,0,0.93617,329,false
false,false,0,No,Yes,false,0,95.234568,486,false
false,false,0,No,No,false,0,94.767442,43,false
false,false,0,No,No,false,0,58.182648,219,false
false,false,0,No,No,false,0,6.586207,29,false
false,false,0,No,Yes,false,0,24.252874,87,false
false,false,0,No,Yes,false,0,9.977941,136,false
false,false,0,No,Yes,false,0,5.007984,501,false
false,false,0,No,No,false,0,235.513514,296,false
false,false,0,No,No,false,0,31.429448,163,false
false,false,0,No,Yes,false,0,69.376963,382,false
false,false,0,Yes,No,false,0,134.111554,251,false
false,false,0,No,No,false,0,116.731707,41,false
false,false,0,No,No,false,0,29.043478,23,false
false,false,0,No,Yes,false,0,8.849558,113,false
false,false,0,No,No,false,0,9.355556,270,false
false,false,0,No,No,false,0,22.168831,231,false
false,false,0,No,No,false,0,621,44,false
false,false,0,No,No,false,0,101.838235,204,false
false,false,0,No,No,false,0,Infinity,0,false
false,false,0,No,No,false,0,1.790909,110,false
false,false,0,No,No,false,0,Infinity,0,false
false,false,0,No,Yes,false,0,1.194495,545,false
false,false,0,No,No,false,0,8.693204,1030,false
false,false,0,No,Yes,false,0,0.588235,17,false
false,false,0,No,Yes,false,0,24.291883,579,false
false,false,0,No,No,false,0,25.268041,194,false
false,false,0,Yes,No,false,0,21.49162,179,false
false,false,0,No,Yes,false,0,0.766497,197,false
false,false,0,No,No,false,0,10.402675,673,false
false,false,0,No,No,false,0,11.304348,69,false
false,false,0,No,Yes,false,0,13.727273,99,false
false,false,0,No,No,false,0,1.418434,1226,false
false,false,0,No,No,false,0,0.58427,712,false
false,false,0,No,Yes,false,0,5.965278,432,false
false,false,0,No,Yes,false,0,65.174629,607,false
false,false,0,No,No,false,0,79.801887,106,false
false,false,0,No,No,false,0,40.302885,208,false
false,false,0,No,Yes,false,0,12.666667,300,false
false,false,0,No,Yes,false,0,3.980263,456,false
false,false,0,No,No,false,0,0.358491,159,false
false,false,0,No,Yes,false,0,8.180812,271,false
false,false,0,No,No,false,0,Infinity,0,false
false,false,0,Yes,No,false,0,6.466321,193,false
false,false,0,No,No,false,0,55.077748,373,false
false,false,0,No,Yes,false,0,42.963964,111,false
false,false,0,No,Yes,false,0,1.891156,147,false
false,false,0,No,Yes,false,0,11.296296,351,false
false,false,0,No,No,false,0,32.829114,158,false
false,false,0,No,Yes,false,0,6.036322,881,false
false,false,0,No,No,false,0,54.418848,191,false
false,false,0,No,No,false,0,35.780645,155,false
false,false,0,No,No,false,0,2.671233,292,false
false,false,0,No,No,false,0,56.927694,733,false
false,false,0,No,No,false,0,23.79,100,false
false,false,0,No,Yes,false,0,18.863992,1022,false
false,false,0,No,No,false,0,11.386152,1502,false
false,false,0,No,No,false,0,57.265625,64,false
false,false,0,No,Yes,false,0,0.228205,780,false
false,false,0,No,Yes,false,0,77.517691,537,false
false,false,0,No,Yes,false,0,4.78442,552,false
false,false,0,No,No,false,0,13.775862,58,false
false,false,0,No,No,false,0,8.923077,585,false
false,false,0,No,No,false,0,20.701389,144,false
false,false,0,No,Yes,false,0,10.120603,199,false
false,false,0,No,No,false,0,67.087719,114,false
false,false,0,No,Yes,false,0,47.220974,267,false
false,false,0,No,Yes,false,0,5.380165,121,false
false,false,0,No,Yes,false,0,41.579787,188,false
false,false,0,No,No,false,0,77.038462,234,false
false,false,0,Yes,Yes,false,0,1.428571,49,false
false,false,0,No,No,false,0,0.496855,636,false
false,false,0,No,No,false,0,70.419355,31,false
false,false,0,No,Yes,false,0,11.605307,603,false
true,false,0,No,No,false,0,0.164587,1683,false
true,false,0,No,No,false,0,15.886452,775,false
true,false,0,Yes,Yes,false,0,11.268817,1302,false
true,false,0,No,No,false,0,4.165179,1120,false
true,false,0,No,No,false,0,23400,4,false
true,false,0,Yes,No,false,0,21.418644,590,false
true,false,0,Yes,No,false,0,203.682171,258,false
true,false,0,Yes,No,false,0,30.475655,267,false
true,false,0,No,No,false,0,617.333333,6,false
true,false,0,No,No,false,0,28440.5,6,false
true,false,0,No,No,false,0,47.159011,283,false
true,false,0,No,No,false,0,0.468504,254,false
true,false,0,No,No,false,0,172.045455,22,false
true,false,0,No,No,false,0,93.8,30,false
true,false,0,No,No,false,0,49.077465,142,false
true,false,0,No,No,false,0,Infinity,0,false
false,false,0,No,No,false,0,42.505319,188,false
true,false,0,Yes,No,false,9.090909,101.027569,399,false
true,false,0,No,No,false,0,590.333333,36,false
true,false,0,Yes,No,false,0,516.304054,148,false
true,false,0,No,No,false,0,2.468,250,false
true,false,0,No,No,false,0,28.263764,1998,false
true,false,0,No,No,false,0,78.929697,1650,false
true,false,0,No,No,false,0,6.345663,784,false
true,false,0,No,No,false,0,344.013514,74,false
true,false,0,No,No,false,0,Infinity,0,false
true,false,0,Yes,No,false,0,16.882864,2416,false
true,false,0,No,No,false,0,892.4,25,false
true,false,0,No,No,false,0,45.864286,280,false
true,false,0,No,No,false,0,0.67265,3510,false
true,false,0,No,No,false,0,79.78364,1687,false
true,false,0,No,No,false,0,79.542433,1685,false
true,false,0,No,No,false,0,77.963415,1640,false
true,false,0,No,No,false,0,79.590442,1653,false
true,false,0,No,No,false,0,79.945498,1688,false
false,false,0,No,No,false,0,30.262108,351,false
false,false,0,No,No,false,26.315789,4.577938,417,false
false,false,0,No,No,false,0,Infinity,0,false
false,false,0,No,No,false,0,192.244444,180,false
false,false,0,No,No,false,0,4.204082,49,false
false,false,0,No,No,false,0,421.553299,197,false
false,false,0,No,Yes,false,0,81.563,2627,false
false,false,0,No,No,false,0,13.135135,74,false
false,false,0,No,Yes,false,0,29.649215,382,false
false,false,0,No,No,false,0,38.188312,154,false
false,false,0,No,Yes,false,0,0.04955,222,false
false,false,0,No,No,false,0,0.756806,551,false
false,false,0,No,Yes,false,0,11.35968,1999,false
false,false,0,No,No,false,0,74.383621,232,false
false,false,0,Yes,Yes,false,0,10.16106,981,false
false,false,0,No,Yes,false,0,0.796875,64,false
false,false,0,Yes,No,false,0,31.833542,799,false
false,false,0,No,No,false,0,5.885321,436,false
false,false,0,No,Yes,false,0,0.747664,107,false
false,false,0,No,No,false,0,47.1875,304,false
false,false,0,No,No,false,0,6.304965,141,false
false,false,0,No,No,false,0,Infinity,0,false
false,false,0,No,No,false,0,Infinity,0,false
false,false,0,No,Yes,false,0,10.814004,457,false
false,false,0,No,No,false,0,39.45122,82,false
false,false,0,No,No,false,0,5197.6,25,false
false,false,0,No,No,false,0,212.3,10,false
false,false,0,No,No,false,0,31.283582,201,false
true,false,0,No,No,false,0,89.546185,498,false
true,false,0,No,No,false,0,7.298812,589,false
true,false,0,No,No,false,0,Infinity,0,false
true,false,0,No,No,false,0,66.179039,1603,false
true,false,0,Yes,No,false,0,19655.85,20,false
true,false,0,No,Yes,false,0,51.731527,406,false
true,false,0,Yes,No,false,0,58.400756,529,false
true,false,0,Yes,No,false,0,49.097328,524,false
true,false,0,No,No,false,0,25.514372,661,false
true,false,0,No,No,false,0,9.642691,431,false
true,false,0,No,No,false,0,Infinity,0,false
true,false,0,No,No,false,31.25,0.270833,48,false
true,false,0,Yes,No,false,0,9.588235,102,false
true,false,0,No,No,false,0,42.918301,306,false
true,false,0,No,No,false,20,18.907668,639,false
true,false,0,No,No,false,0,5.404661,472,false
true,false,0,No,No,false,0,64.190045,884,false
true,false,0,Yes,No,false,0,31.688119,404,false
true,false,0,No,No,false,0,0.287425,167,false
true,false,0,No,No,false,0,4.458918,998,false
true,false,0,No,No,false,26.315789,25.141732,127,false
true,false,0,No,No,false,0,3.458484,831,false
true,false,0,No,Yes,false,0,10.047753,712,false
true,false,0,No,Yes,false,0,106.939474,380,false
true,false,0,No,Yes,false,0,0.720645,1303,false
true,false,0,No,No,false,0,189.825503,149,false
true,false,0,No,No,false,0,0.020161,248,false
true,false,0,Yes,No,false,0,12.988189,254,false
true,false,0,No,Yes,false,0,20.31681,464,false
true,false,0,No,No,false,0,150.75,8,false
true,false,0,No,No,false,0,22.051095,137,false
true,false,0,No,No,false,0,22.242833,593,false
true,false,0,No,No,false,0,0.90625,64,false
true,false,0,No,No,false,0,74.864679,436,false
true,false,0,Yes,No,false,0,34.73399,203,false
true,false,0,No,No,false,0,106.518389,571,false
true,false,0,No,No,false,0,5.30597,402,false
true,false,0,No,No,false,0,1.488372,86,false
true,false,0,No,No,false,0,3.976471,85,false
true,false,0,No,Yes,false,0,29.657658,111,false
true,false,0,No,No,false,0,Infinity,0,false
true,false,0,No,No,false,0,9.608009,1773,false
true,false,0,No,No,false,0,9.326389,144,false
true,false,0,No,No,false,0,9.194694,5465,false
true,false,0,Yes,No,false,0,19.888235,170,false
true,false,0,No,No,false,0,15.165517,145,false
true,false,0,No,No,false,0,Infinity,0,false
true,false,0,No,No,false,0,25.461182,863,false
true,false,0,Yes,No,false,0,4.516026,312,false
true,false,0,No,No,false,0,24.022222,45,false
true,false,0,No,No,false,0,113.537313,67,false
true,false,0,No,No,false,0,6.555556,630,false
true,false,0,No,No,false,0,1.251908,393,false
true,false,0,Yes,No,false,0,294.350482,622,false
true,false,0,No,Yes,false,0,5.107446,2001,false
true,false,0,Yes,No,false,0,296.290735,626,false
true,false,0,No,Yes,false,0,1.813008,246,false
true,false,0,Yes,No,false,0,108.151951,487,false
true,false,0,No,Yes,false,0,0.72141,1163,false
true,false,0,No,No,false,0,13.5,12,false
true,false,0,Yes,No,false,0,188.697368,76,false
true,false,0,No,Yes,false,14.285714,74677,1,false
true,false,0,No,No,false,0,27.40856,257,false
true,false,0,No,No,false,0,1.655912,5827,false
true,false,0,No,No,false,0,0.612245,49,false
true,false,0,No,No,false,0,2.206287,509,false
true,false,0,No,No,false,0,8.506667,75,false
true,false,0,No,No,false,0,15.684611,1709,false
true,false,0,No,No,false,0,355.92381,105,false
true,false,0,Yes,No,false,0,3.663866,119,false
true,false,0,No,No,false,0,56.249164,4784,false
true,false,0,No,Yes,false,0,5.709983,1162,false
true,false,0,Yes,No,false,0,4.385417,96,false
true,false,0,No,No,false,0,99.666667,12,false
true,false,0,No,No,false,0,0.050374,1469,false
true,false,0,No,No,false,0,35.539063,384,false
true,false,0,No,Yes,false,0,0.479709,961,false
true,false,0,No,No,false,0,61.581532,509,false
true,false,0,Yes,No,false,0,33.282511,223,false
true,false,0,No,Yes,false,0,4.515837,442,false
true,false,0,No,No,false,0,8.956522,46,false
true,false,0,Yes,No,false,0,26.970956,1997,false
true,false,0,Yes,No,false,0,17.705234,363,false
true,false,0,No,Yes,false,0,6.931507,584,false
